Statement,Label,Date
trump say tillerson could tougher good relationship,FALSE,10/7/2017 0:00
iranian president defend nuclear deal say trump undermine,FALSE,10/7/2017 0:00
trump unveil new responses iranian bad behavior white house,FALSE,10/6/2017 0:00
trump undermine yous birth control coverage requirement,FALSE,10/6/2017 0:00
weinstein indefinite leave company investigate allegations,FALSE,10/6/2017 0:00
yous treasury outline sweep reform capital market,FALSE,10/6/2017 0:00
treasury push yous regulatory interest set scene clash,FALSE,10/6/2017 0:00
epa watchdog expand audit administrators travel memo,FALSE,10/6/2017 0:00
trump decline explain calm storm remark,FALSE,10/6/2017 0:00
aclu sue trump administration birth control policy,FALSE,10/6/2017 0:00
yous house committee call new hear kaspersky software,FALSE,10/6/2017 0:00
yous vote commission vice chair urge new vote restrictions,FALSE,10/6/2017 0:00
discord among republicans already weigh trump tax plan,FALSE,10/6/2017 0:00
california ag pledge defend birth control insurance coverage,FALSE,10/6/2017 0:00
meet military trump talk calm storm,FALSE,10/6/2017 0:00
help want staff shortages trump slow policy change,FALSE,10/6/2017 0:00
yous special counsel investigators meet author trump dossier source,FALSE,10/6/2017 0:00
factbox trump twitter oct ralph northam stock market rex tillerson,FALSE,10/6/2017 0:00
white house chief staff personal cellphone compromise politico,FALSE,10/6/2017 0:00
trump pick coal lobbyist epa deputy role draw mix reaction,FALSE,10/6/2017 0:00
north carolina strictest antigerrymandering standards entire country,TRUE,10/5/2017 0:00
yous congressman resign report allege ask woman abortion,FALSE,10/5/2017 0:00
social media executives testify november russia yous election,FALSE,10/5/2017 0:00
treasury watchdog find mnuchins private jet trip break law,FALSE,10/5/2017 0:00
republicans move tax reform feed officials see economic threats,FALSE,10/5/2017 0:00
trump opponents urge yous supreme court rule travel ban,FALSE,10/5/2017 0:00
senator mccaskill draft bill response allergan patent maneuver,FALSE,10/5/2017 0:00
senators object lower yous renewable fuel requirements,FALSE,10/5/2017 0:00
nra call regulation vegas shoot,FALSE,10/5/2017 0:00
california governor sign sanctuary state bill,FALSE,10/5/2017 0:00
feed officials take aim tax cut trump mull new central bank chair,FALSE,10/5/2017 0:00
congress need examine gun bump stock devices house speaker,FALSE,10/5/2017 0:00
white house welcome efforts study gun bump stock devices,FALSE,10/5/2017 0:00
senior yous house republican expect action gun bump stock,FALSE,10/5/2017 0:00
yous antibias law protect transgender workers justice dept,FALSE,10/5/2017 0:00
yous senate approve trump pick top feed regulatory official,FALSE,10/5/2017 0:00
trump deny tillerson threaten resign twitter,FALSE,10/5/2017 0:00
yous interior secretary raise political fund government trip report,FALSE,10/5/2017 0:00
track yous economy trump seven chart,FALSE,10/5/2017 0:00
yous senate panel put selfdriving cars fast lane,FALSE,10/5/2017 0:00
crowd las vegas flee sound gunshots imagine deaths shooter silencer,TRUE,10/4/2017 0:00
bryan county ga corrupt voter roll,TRUE,10/4/2017 0:00
trump dossier russia link part special counsel probe source,FALSE,10/4/2017 0:00
trump keep obama rule curb corporate tax inversion deal,FALSE,10/4/2017 0:00
russiatrump campaign collusion open issue yous senate panel chiefs,FALSE,10/4/2017 0:00
energy secretary take charter flight day price resign,FALSE,10/4/2017 0:00
group yous lawmakers launch new drive sentence reform,FALSE,10/4/2017 0:00
tillerson say never consider resign,FALSE,10/4/2017 0:00
yous lawmakers want restrict internet surveillance americans,FALSE,10/4/2017 0:00
yous house committee examine barriers puerto rico recovery official,FALSE,10/4/2017 0:00
pence say never discuss prospect tillerson resign nbc,FALSE,10/4/2017 0:00
white house say trump confidence secretary state tillerson,FALSE,10/4/2017 0:00
trump nominee clear senate hurdle join federal reserve,FALSE,10/4/2017 0:00
trump tax plan expend recessionfighting yous business tax break,FALSE,10/4/2017 0:00
greek archaeologists clear way hellenikon resort,FALSE,10/4/2017 0:00
federal judge refuse overturn trump pardon arpaio,FALSE,10/4/2017 0:00
state department deny tillerson call trump moron,FALSE,10/4/2017 0:00
senator warren criticize equifax potential profit breach,FALSE,10/4/2017 0:00
yous lawmakers seek shut bank harm consumers,FALSE,10/4/2017 0:00
trump receive multiple options iran nuclear deal tillerson,FALSE,10/4/2017 0:00
obamacare signup challenge prove law dead,FALSE,10/4/2017 0:00
russia facebook ads target two state senate intelligence chair,FALSE,10/4/2017 0:00
whirlpool washer war balance act trump,FALSE,10/4/2017 0:00
percent americans support universal background check gun purchase,FALSE,10/3/2017 0:00
senate panel hold hear yahoo equifax breach,FALSE,10/3/2017 0:00
warren buffett larry fink criticize trump tax plan,FALSE,10/3/2017 0:00
justice kennedy hot seat major vote right case,FALSE,10/3/2017 0:00
justice department name new act head drug enforcement agency,FALSE,10/3/2017 0:00
yous expel cuban diplomats fuel tensions havana,FALSE,10/3/2017 0:00
former equifax chief apologize congress hack,FALSE,10/3/2017 0:00
trump administration backpedal citizenship dreamers,FALSE,10/3/2017 0:00
buffett say success trump tax plan may affect stock investments,FALSE,10/3/2017 0:00
justice department appeal lawyer mueller russia probe,FALSE,10/3/2017 0:00
yous house committee launch probe allergan patent deal,FALSE,10/3/2017 0:00
foreign government code review problematic white house cyber official,FALSE,10/3/2017 0:00
cuba decry yous expulsion diplomats,FALSE,10/3/2017 0:00
yous interior secretary investigate speech donors hockey team,FALSE,10/3/2017 0:00
mattis play split trump tillerson north korea,FALSE,10/3/2017 0:00
house republicans seek billion medicaid fund puerto rico,FALSE,10/3/2017 0:00
group challenge trump latest travel ban court,FALSE,10/3/2017 0:00
press brand enemy trump increasingly trust public reutersipsos poll,FALSE,10/3/2017 0:00
kremlin hope new yous envoy help repair yousrussia tie,FALSE,10/3/2017 0:00
yous expel nearly twothirds cuban embassy staff yous source,FALSE,10/3/2017 0:00
trump discuss immigration ideas dinner republican lawmakers,FALSE,10/3/2017 0:00
say cholera puerto rico hurricane maria,TRUE,10/2/2017 0:00
state hit hardest opioid deaths opioid prescriptions residents,FALSE,10/2/2017 0:00
oracle coceo question policies student visa,FALSE,10/2/2017 0:00
las vegas massacre democrats urge gun laws republicans silent,FALSE,10/2/2017 0:00
senate confirm fcc chairman new fiveyear term,FALSE,10/2/2017 0:00
republican senator criticize trump tax plan,FALSE,10/2/2017 0:00
yous interior dept watchdog launch probe zinkes travel,FALSE,10/2/2017 0:00
top house intelligence democrat intend make sample russiabought facebook ads public,FALSE,10/2/2017 0:00
factbox trump twitter oct rex tillerson puerto rico,FALSE,10/2/2017 0:00
cell signal open bar tiny win puerto rico ruin,FALSE,10/1/2017 0:00
guarantee tax cut entire middle class mnuchin,FALSE,10/1/2017 0:00
mnuchin say regret government plane use,FALSE,10/1/2017 0:00
yous accuse iran venezuela human traffic fail,FALSE,10/1/2017 0:00
pyongyang show interest talk state department,FALSE,9/30/2017 0:00
yous get warm word chinas xi ahead trump visit,FALSE,9/30/2017 0:00
china say yous respect concern taiwan,FALSE,9/30/2017 0:00
yous probe see north korea interest dialogue tillerson,FALSE,9/30/2017 0:00
mayor rick kriseman say would dip reserve year hurricane irma go emergency reserve irma ever hit,FALSE,9/29/2017 0:00
yous directly communicate north korea seek dialogue,FALSE,9/29/2017 0:00
trump interview four feed chair job decide twothree weeks,FALSE,9/29/2017 0:00
pressure trump price resign health secretary private plane uproar,FALSE,9/29/2017 0:00
rich would benefit trump tax cut plan policy group,FALSE,9/29/2017 0:00
trump administration spotlight yous top court return,FALSE,9/29/2017 0:00
white house crack use charter plan officials,FALSE,9/29/2017 0:00
factbox price resignation latest trump administration departure,FALSE,9/29/2017 0:00
yous admit refugees next year trump,FALSE,9/29/2017 0:00
yous civil liberties group challenge trump new travel ban,FALSE,9/29/2017 0:00
trump slow implement russia iran north korea sanction law senators,FALSE,9/29/2017 0:00
texas give houston million hurricane harvey cost,FALSE,9/29/2017 0:00
trump say cuba bad things aim yous diplomats,FALSE,9/29/2017 0:00
pressure trump price resign health secretary private plane uproar,FALSE,9/29/2017 0:00
yous visa six muslim nations drop supreme court back travel ban,FALSE,9/29/2017 0:00
prison republican excongressman ny expect run,FALSE,9/29/2017 0:00
yous recognize kurdish independence vote iraq tillerson,FALSE,9/29/2017 0:00
trump interview four feed chair job decide twothree weeks,FALSE,9/29/2017 0:00
tree trim firm pay biggest fine yous immigration case,FALSE,9/29/2017 0:00
white house start probe private email use senior aid politico,FALSE,9/29/2017 0:00
trump play leave right drive protect dreamers,FALSE,9/29/2017 0:00
justice department fbi resist lawmaker demand trump dossier file officials,FALSE,9/29/2017 0:00
trump host thai prime minister october white house,FALSE,9/29/2017 0:00
say benefit benefit tax proposal,TRUE,9/28/2017 0:00
one senator yes vote hospital yes vote friday vote pass health care bill,TRUE,9/28/2017 0:00
yous prepare plan draw embassy staff havana source,FALSE,9/28/2017 0:00
trump health secretary repay cost private jet travel,FALSE,9/28/2017 0:00
education secretary devos face largely silent protest harvard speech,FALSE,9/28/2017 0:00
exillinois congressman convict fail file income tax,FALSE,9/28/2017 0:00
trump congratulate merkel election win discuss iran white house,FALSE,9/28/2017 0:00
senate confirm huntsman ambassador russia,FALSE,9/28/2017 0:00
senate panel set hear agriculture trade negotiator nominee,FALSE,9/28/2017 0:00
hillary clintons happen fend oreilly bestsellers,FALSE,9/28/2017 0:00
supreme court gorsuch criticize trump hotel speech,FALSE,9/28/2017 0:00
yous lawmakers approve faa extension hurricane tax relief,FALSE,9/28/2017 0:00
senators urge trump administration act myanmar rohingya,FALSE,9/28/2017 0:00
mccain introduce bill kill puerto rico ship restrictions,FALSE,9/28/2017 0:00
california wisconsin deny election systems target russian hackers,FALSE,9/28/2017 0:00
wealthy financier could gain trump propose tax cut small businesses,FALSE,9/28/2017 0:00
typical yous family earn get tax cut trump plan aide,FALSE,9/28/2017 0:00
senators close bipartisan deal health exchange schumer,FALSE,9/28/2017 0:00
yous vote advance fcc chairman nomination,FALSE,9/28/2017 0:00
connecticut governor veto budget spend cut loom,FALSE,9/28/2017 0:00
white house cohn say see percent growth pay tax plan,FALSE,9/28/2017 0:00
treasurys mnuchin trump propose corporate tax rate negotiable,FALSE,9/28/2017 0:00
health secretary price believe presidents confidence,FALSE,9/28/2017 0:00
nfl protest protect speech misguide yous house speaker,FALSE,9/28/2017 0:00
applause laughter wound lawmaker scalise return congress,FALSE,9/28/2017 0:00
house budget chief expect budget resolution approval october vote,FALSE,9/28/2017 0:00
house vote federal budget next week house speaker ryan,FALSE,9/28/2017 0:00
epas pruitt take flight cost taxpayers washington post,FALSE,9/28/2017 0:00
factbox trump twitter sept filibuster rule facebook tax reform,FALSE,9/28/2017 0:00
yous senators announce deal selfdriving car legislation,FALSE,9/28/2017 0:00
trump slam facebook lawmakers await ads amid russia probe,FALSE,9/28/2017 0:00
facebook google twitter ask testify russian meddle,FALSE,9/27/2017 0:00
trump propose yous tax overhaul stir concern deficit,FALSE,9/27/2017 0:00
trump happy yous health chief price private travel,FALSE,9/27/2017 0:00
trump vow another healthcare vote next year eye executive order,FALSE,9/27/2017 0:00
trump say negotiate democrats healthcare,FALSE,9/27/2017 0:00
california move presidential primary bigger say candidate choice,FALSE,9/27/2017 0:00
senator say russian internet troll stoke nfl debate,FALSE,9/27/2017 0:00
senate vote confirm trump officials antitrust cfius,FALSE,9/27/2017 0:00
senators want probe allergan transfer deal tribe letter,FALSE,9/27/2017 0:00
alabama insurgents victory embolden yous antiestablishment republicans,FALSE,9/27/2017 0:00
trump say unnamed country plan build expand five yous auto plant,FALSE,9/27/2017 0:00
yous senate confirm heath tarbert assistant treasury secretary,FALSE,9/27/2017 0:00
trump say negotiate percent corporate tax rate,FALSE,9/27/2017 0:00
exclusive republican yous tax framework set percent corporate rate,FALSE,9/27/2017 0:00
puerto rico expect yous lift jones act ship restrictions,FALSE,9/27/2017 0:00
yous mull request lawmakers waive ship limit puerto rico,FALSE,9/27/2017 0:00
yous house freedom caucus back republican tax reform framework statement,FALSE,9/27/2017 0:00
yous lawmakers ask facebook twitter information antifracking ads,FALSE,9/27/2017 0:00
obamacare deadline near yous state believe every county cover,FALSE,9/27/2017 0:00
trump scramble convince americans handle puerto rico crisis,FALSE,9/27/2017 0:00
yous commerce secretary say market access protectionism top china issue,FALSE,9/27/2017 0:00
yous healthcare bill collapse escalate republican infighting,FALSE,9/27/2017 0:00
factbox trump twitter sept nfl rat nikki haley spain,FALSE,9/27/2017 0:00
yous plan admit maximum refugees next fiscal year,FALSE,9/27/2017 0:00
epa workforce shrink reaganera level agency official,FALSE,9/27/2017 0:00
conservative firebrand defeat trump pick alabama primary yous senate,FALSE,9/26/2017 0:00
trump urge nfl ban players kneel anthem,FALSE,9/26/2017 0:00
majority adults disagree trump fire athletes kneel anthem reutersipsos poll,FALSE,9/26/2017 0:00
trump expect set yous refugee cap source,FALSE,9/26/2017 0:00
trump ally stone deny collusion russia,FALSE,9/26/2017 0:00
yous drug enforcement chief step agency,FALSE,9/26/2017 0:00
republican yous senator corker seek reelection next year,FALSE,9/26/2017 0:00
yous sec chair grill senate panel cyber breach equifax,FALSE,9/26/2017 0:00
trump show interest bipartisan tax reform obamacare repeal collapse,FALSE,9/26/2017 0:00
trump administration tell court law ban bias gay workers,FALSE,9/26/2017 0:00
yous senate plan vote fcc chairman tenure week,FALSE,9/26/2017 0:00
republican senator alexander consult bipartisan healthcare plan,FALSE,9/26/2017 0:00
yous attorney general defend trump nfl protest freespeech talk,FALSE,9/26/2017 0:00
trump say work democrats healthcare tax lawmaker,FALSE,9/26/2017 0:00
trump urge nfl ban players kneel anthem,FALSE,9/26/2017 0:00
trump say distract nfl protest,FALSE,9/26/2017 0:00
republican senator say appear vote healthcare bill,FALSE,9/26/2017 0:00
yous congress act puerto rico relief house speaker,FALSE,9/26/2017 0:00
students protest yous attorney general speech georgetown,FALSE,9/26/2017 0:00
trump ally stone may face house intelligence subpoena lawmaker,FALSE,9/26/2017 0:00
coleader germanys farright afd quit major blow,FALSE,9/26/2017 0:00
exny state senate leaders corruption conviction vacate face retrial,FALSE,9/26/2017 0:00
yous senate panel back huntsman trump ambassador russia,FALSE,9/26/2017 0:00
trump say tax reform include big cut middle class,FALSE,9/26/2017 0:00
republican mcconnell hold hope obamacare repeal,FALSE,9/26/2017 0:00
yous house republican speaker ryan oppose protest anthem,FALSE,9/26/2017 0:00
yous mcconnell debate healthcare continue,FALSE,9/26/2017 0:00
selfdriving car advocate launch ad campaign prod congress,FALSE,9/26/2017 0:00
house panel probe private email use white house aid,FALSE,9/26/2017 0:00
thailand prime minister visit white house october,FALSE,9/26/2017 0:00
factbox trump twitter sept nascar nfl john kelly puerto rico john mccain alabama,FALSE,9/26/2017 0:00
floridas coastal stormwater infrastructure two critical areas storm receive dplus rat respectively american society civil engineer,FALSE,9/25/2017 0:00
republicans fail kill obamacare senate,FALSE,9/25/2017 0:00
cowboys cardinals link arm amid anthem protest,FALSE,9/25/2017 0:00
exyous rep weiner sentence months teen sexting case,FALSE,9/25/2017 0:00
propose healthcare bill may hurt yous economy sp,FALSE,9/25/2017 0:00
health plan would cut yous deficit leave millions without insurance cbo,FALSE,9/25/2017 0:00
yous house fail pass faa extension hurricane tax relief,FALSE,9/25/2017 0:00
yous senate tip labor board republican majority,FALSE,9/25/2017 0:00
facebook google bind change handle politics ads market execs,FALSE,9/25/2017 0:00
trump travel ban solid grind top court cancel hear,FALSE,9/25/2017 0:00
venezuela slam yous travel restrictions political terrorism,FALSE,9/25/2017 0:00
yous senate conservatives propose tough restrictions dreamers,FALSE,9/25/2017 0:00
blackrock fee limbo donation yous presidential candidate,FALSE,9/25/2017 0:00
new jersey mayor resign admit corruption charge,FALSE,9/25/2017 0:00
cassidy say absolutely senators may still back healthcare bill cnn,FALSE,9/25/2017 0:00
trump slap travel restrictions nkorea venezuela sweep new ban,FALSE,9/25/2017 0:00
supreme court option duck travel ban rule,FALSE,9/25/2017 0:00
kushner use private email account white house business politico,FALSE,9/24/2017 0:00
yous senate opposition obamacare repeal bill grow,FALSE,9/24/2017 0:00
trump aide greenblatt return israel peace talk official,FALSE,9/24/2017 0:00
senator cruz oppose republican healthcare bill cast doubt vote politico,FALSE,9/24/2017 0:00
internet giants fray defensive washington,FALSE,9/24/2017 0:00
trump renew clash yous sport world,FALSE,9/23/2017 0:00
trump pressure yous senators back republican healthcare bill,FALSE,9/23/2017 0:00
china say ban petroleum export north korea,FALSE,9/23/2017 0:00
china tell japan abandon dialogue north korea,FALSE,9/23/2017 0:00
despite tensions yous see value new start treaty russia,FALSE,9/23/2017 0:00
gops health bill protect people preexist condition every bite well obamacare,TRUE,9/22/2017 0:00
roy moore fight pay increase politicians court shut lack fund,TRUE,9/22/2017 0:00
despite undiplomatic discourse trump dance card full,FALSE,9/22/2017 0:00
wisconsin ohio california among state target russian hackers race,FALSE,9/22/2017 0:00
trump take center stage fractious senate race alabama,FALSE,9/22/2017 0:00
yous senator mccain oppose obamacare repeal bill possible fatal blow,FALSE,9/22/2017 0:00
comey talk real world meet protest black university,FALSE,9/22/2017 0:00
trump republicans showcase tax cut businesses,FALSE,9/22/2017 0:00
democratic senator lift hold trump antitrust nominee aide,FALSE,9/22/2017 0:00
mediation end minnesota budget dispute fizzle,FALSE,9/22/2017 0:00
trump mull new order replace travel ban decision yet,FALSE,9/22/2017 0:00
russia tell north korea yous hot head calm,FALSE,9/22/2017 0:00
house republican unveil tax bill aid hurricane victims,FALSE,9/22/2017 0:00
trump yet decide new travel restrictions officials,FALSE,9/22/2017 0:00
senator mccain vote obamacare repeal statement,FALSE,9/22/2017 0:00
health secretary price use private jet review,FALSE,9/22/2017 0:00
yous officials hold friday brief enhance global security,FALSE,9/22/2017 0:00
factbox trump twitter sept north korea ads facebook luther strange,FALSE,9/22/2017 0:00
republican senator collins lean new healthcare bill ap,FALSE,9/22/2017 0:00
exrepublican presidential candidate bob dole hospitalize,FALSE,9/22/2017 0:00
dotard anyway kims insult trump,FALSE,9/22/2017 0:00
trump south koreas moon agree boost defenses white house,FALSE,9/22/2017 0:00
north korea nuclear test pacific logical terrify,FALSE,9/22/2017 0:00
yous take north korea threat hbomb test seriously trump official say,FALSE,9/22/2017 0:00
yous commerce chief say expand north korean sanction show chinas wan support cnbc,FALSE,9/22/2017 0:00
tillerson stress diplomacy north korea amid threats abc,FALSE,9/22/2017 0:00
trump say north koreas kim test like never,FALSE,9/22/2017 0:00
kremlin deeply concern rise tension korean peninsula,FALSE,9/22/2017 0:00
kremlin russia use facebook advert sway yous election,FALSE,9/22/2017 0:00
yous navy carrier drill japanese navy amid north korean tension,FALSE,9/22/2017 0:00
china urge north korea stop persist dangerous course,FALSE,9/22/2017 0:00
china call restraint ask north korea hydrogen bomb threat,FALSE,9/22/2017 0:00
japan call north koreas behavior absolutely unacceptable,FALSE,9/22/2017 0:00
white house see ease limit drone strike ny time,FALSE,9/22/2017 0:00
senator ask fbi warn trump campaign russian meddle,FALSE,9/22/2017 0:00
north korea official say north may consider hydrogen bomb pacific ocean yonhap,FALSE,9/22/2017 0:00
thomas jefferson say government govern least govern best,TRUE,9/21/2017 0:00
ronald reagan verify democrat mids,FALSE,9/21/2017 0:00
yous challenge rise north korea tensions russia urge calm,FALSE,9/21/2017 0:00
facebook overhaul political ads threat yous regulation,FALSE,9/21/2017 0:00
state fund change spotlight republican healthcare bill,FALSE,9/21/2017 0:00
france skip winter game security assure,FALSE,9/21/2017 0:00
senate race alabama expose republican rift,FALSE,9/21/2017 0:00
north koreas kim say make derange trump pay dearly youn speech,FALSE,9/21/2017 0:00
nuclear weapons bring security north korea tillerson,FALSE,9/21/2017 0:00
china urge north korea go dangerous direction,FALSE,9/21/2017 0:00
yous judge aim quickly decide lawsuits daca,FALSE,9/21/2017 0:00
bank allow business yous north korea mnuchin,FALSE,9/21/2017 0:00
eu officials reach draft deal north korea sanction source,FALSE,9/21/2017 0:00
trump say sign new order widen sanction north korea,FALSE,9/21/2017 0:00
yous make lot progress north korea issue trump,FALSE,9/21/2017 0:00
trump say put sanction north korea,FALSE,9/21/2017 0:00
australian women go pro back investment boom,FALSE,9/21/2017 0:00
twitter meet congressional panel probe election,FALSE,9/21/2017 0:00
factbox trump twitter september grahamcassidy bill luther strange north korea,FALSE,9/21/2017 0:00
attorney general sessions step antisanctuary rhetoric setbacks,FALSE,9/21/2017 0:00
extrump campaign chief manafort want probe leak,FALSE,9/21/2017 0:00
yous senate confirm trump pick top supreme court lawyer,FALSE,9/21/2017 0:00
opponents sharpen knives impend yous payday loan rule,FALSE,9/21/2017 0:00
six dreamers sue trump administration daca decision,FALSE,9/21/2017 0:00
yous judge press trump administration dreamer deadlines,FALSE,9/21/2017 0:00
democrats ask trump administration consult refugee decision,FALSE,9/21/2017 0:00
yous issue visa nations deportation crackdown,FALSE,9/21/2017 0:00
key yous senators reach deal fund childrens health program,FALSE,9/21/2017 0:00
yous top court hand win republicans texas vote map,FALSE,9/21/2017 0:00
yous senator equifax hack somebody need go jail,FALSE,9/21/2017 0:00
trump open dreamers relief legislation without wall fund aide,FALSE,9/21/2017 0:00
us senate may vote week add penalties sex traffic sit source,FALSE,9/21/2017 0:00
north carolina home two rivers top five pollute rivers yous,TRUE,9/20/2017 0:00
vermont scrap singlepayer health insurance program go bankrupt,TRUE,9/20/2017 0:00
yous seek months prison excongressman anthony weiner,FALSE,9/20/2017 0:00
trump administration red tape tangle visa skilled foreigners data show,FALSE,9/20/2017 0:00
republicans plan healthcare vote obama tv host denounce bill,FALSE,9/20/2017 0:00
democratic lawmakers seek probe hhs secretarys use private jet,FALSE,9/20/2017 0:00
investigators ask white house detail fbi director fire flynn ouster nyt,FALSE,9/20/2017 0:00
rare public speech obama decry republican healthcare bill,FALSE,9/20/2017 0:00
trump campaign manager manafort offer brief russian billionaire race washington post,FALSE,9/20/2017 0:00
trump say latest obamacare repeal plan good chance,FALSE,9/20/2017 0:00
democrats seek disclosure russiabacked political ads,FALSE,9/20/2017 0:00
california sue trump administration border wall,FALSE,9/20/2017 0:00
republican leader plan senate vote healthcare next week media,FALSE,9/20/2017 0:00
graham say yous senate consider healthcare bill next week nbc,FALSE,9/20/2017 0:00
walmart target join call dreamer legislation,FALSE,9/20/2017 0:00
pelosi call daca deal first step toward comprehensive immigration reform,FALSE,9/20/2017 0:00
factbox trump twitter sept grahamcassidy bill luther strange,FALSE,9/20/2017 0:00
latenight tv show host kimmel blast senator healthcare bill,FALSE,9/20/2017 0:00
deputy attorney general rosenstein interview fbi exdirectors fire wsj,FALSE,9/20/2017 0:00
republican senators corker toomey reach deal budget resolution,FALSE,9/20/2017 0:00
seventysix percent american people support us pass dream act citizenship legalization part percent republicans support,FALSE,9/19/2017 0:00
white house weigh abandon estate tax repeal republican tax push,FALSE,9/19/2017 0:00
senate republicans weigh tax cut deficit expansion,FALSE,9/19/2017 0:00
trump use campaign rnc fund pay legal bill russia probe source,FALSE,9/19/2017 0:00
clock tick republicans try move ahead obamacare repeal,FALSE,9/19/2017 0:00
factbox latest obamacare repeal bill would block grant money state gut medicaid,FALSE,9/19/2017 0:00
yous senator bipartisan deal obamacare repair,FALSE,9/19/2017 0:00
democratic senator murray think bipartisan obamacare deal still possible,FALSE,9/19/2017 0:00
senate panel cancel interview trump lawyer ask open hear,FALSE,9/19/2017 0:00
trump lawyer deny collusion russia election,FALSE,9/19/2017 0:00
lead democrat say equifax give consumers confuse mislead information,FALSE,9/19/2017 0:00
trump choice russia ambassador question russia meddle,FALSE,9/19/2017 0:00
senate republican tax chief want dividend deduction tax reform,FALSE,9/19/2017 0:00
hedge fund manager shut firm explore run connecticut governor,FALSE,9/19/2017 0:00
venture capitalists sue trump admin foreign entrepreneur rule delay,FALSE,9/19/2017 0:00
former white house aide gorka join protrump campaign group,FALSE,9/19/2017 0:00
yous senate hold hear republican healthcare proposal,FALSE,9/19/2017 0:00
trump campaign adviser wiretapped secret court order cnn,FALSE,9/19/2017 0:00
say politifact report percent donald trump say lie,TRUE,9/18/2017 0:00
antiassad nations say syria reconstruction political process track,FALSE,9/18/2017 0:00
first visit trump urge reform youn meet full potential,FALSE,9/18/2017 0:00
new york governor want creditreporting firm follow cyber rule,FALSE,9/18/2017 0:00
france defend iran nuclear deal trump call deeply flaw,FALSE,9/18/2017 0:00
democrats urge full review senate vote obamacare attack,FALSE,9/18/2017 0:00
senate back massive increase military spend,FALSE,9/18/2017 0:00
mattis review military accidents link budget cap,FALSE,9/18/2017 0:00
lawmakers want watchdog probe russian radio propaganda yous,FALSE,9/18/2017 0:00
yous appeal rule block trump fund cut sanctuary cities,FALSE,9/18/2017 0:00
democrats study every option halt obamacare repeal bill,FALSE,9/18/2017 0:00
yous send troop afghanistan mattis,FALSE,9/18/2017 0:00
cbo say specify insurance impact republican healthcare bill next week,FALSE,9/18/2017 0:00
democrats push full analysis latest republican healthcare bill,FALSE,9/18/2017 0:00
factbox trump twitter sept yous air force cia,FALSE,9/18/2017 0:00
trump nikki haley share yous spotlight youn gather,FALSE,9/18/2017 0:00
extrump aide flynns family create fund enormous legal fee,FALSE,9/18/2017 0:00
emmy winners throw jab trump spicer wheel spotlight,FALSE,9/18/2017 0:00
tillerson russias lavrov discuss syria ukraine middle east,FALSE,9/18/2017 0:00
north korea threat loom trump address world leaders youn,FALSE,9/17/2017 0:00
fight electoral district boundaries head supreme court,FALSE,9/17/2017 0:00
cohen close trump business adviser testify senate tuesday,FALSE,9/17/2017 0:00
tillerson russias lavrov meet sunday yous state dept,FALSE,9/17/2017 0:00
trump visit youn new york prepare super bowl security,FALSE,9/17/2017 0:00
trump hit back clinton golf ball twitter,FALSE,9/17/2017 0:00
defy trump california lawmakers vote become sanctuary state,FALSE,9/16/2017 0:00
california bill wean power sector fossil fuel die year,FALSE,9/16/2017 0:00
mass voter fraud discover amount could void hillarys victory new hampshire,TRUE,9/15/2017 0:00
facts come light indicate pivotal close election likely change voter fraud november new hampshires yous senate seat perhaps also new hampshires four electoral college vote presidential election,TRUE,9/15/2017 0:00
nearly rural missourians access broadband need change,FALSE,9/15/2017 0:00
number daca every one person bring entire extend family reach certain status million right,TRUE,9/15/2017 0:00
california lawmakers take antitrump stance session end,FALSE,9/15/2017 0:00
trump say travel ban larger tougher specific,FALSE,9/15/2017 0:00
trump twitter sept london attack chain migration espn yous air force,FALSE,9/15/2017 0:00
state department describe plan cut offer specifics source,FALSE,9/15/2017 0:00
mexico visit trump defense chief talk trust respect,FALSE,9/15/2017 0:00
equifax two top technology executives leave company effective immediately,FALSE,9/15/2017 0:00
yous lawmakers want retaliation sonic attack cuba,FALSE,9/15/2017 0:00
trump slap foes embrace friends first youn speech envoy,FALSE,9/15/2017 0:00
trump meet long list leaders new york next week white house,FALSE,9/15/2017 0:00
connecticut attorney general others ask equifax stop collect fee,FALSE,9/15/2017 0:00
extrump aide manaforts spokesman testify russia probe grand jury,FALSE,9/15/2017 0:00
trump say immigration bill include chain migration,FALSE,9/15/2017 0:00
key republican senator doubt percent corporate tax rate reach,FALSE,9/15/2017 0:00
trump tap top sessions attorney lead civil division white house,FALSE,9/15/2017 0:00
pastors stand firm trump yous evangelical base weaken,FALSE,9/15/2017 0:00
factbox trump twitter september daca florida mexico earthquake healthcare,FALSE,9/15/2017 0:00
exyous congressman weiner seek avoid prison teen sexting case,FALSE,9/14/2017 0:00
trump pitch america first agenda youn debut press north korea,FALSE,9/14/2017 0:00
trump say immigration deal democrats close without border wall,FALSE,9/14/2017 0:00
republican unity yous tax overhaul show sign fray,FALSE,9/14/2017 0:00
treasurys mnuchin say tax cut wealthy,FALSE,9/14/2017 0:00
trump say violence antifascists prove right charlottesville,FALSE,9/14/2017 0:00
factbox trump twitter sept daca yousmexico border wall,FALSE,9/14/2017 0:00
trump say confident congress solve dreamers issue mexico,FALSE,9/14/2017 0:00
yous extend iran sanction relief nuclear deal,FALSE,9/14/2017 0:00
house republican say tax plan specific rat,FALSE,9/14/2017 0:00
yous want nafta fiveyear sunset provision commerces ross,FALSE,9/14/2017 0:00
